trial_id,server_received_connection_time,server_computation_start_time,server_computation_end_time,server_sent_data_time,client_received_time,start_time,client_connection_finished_time,client_setup_start_time,client_setup_finished_time,client_computation_start_time,client_computation_finish_time,prediction
616,1679442498.6982198,1679442498.6982198,1679442499.1652732,1679442499.166284,1679442499.2421846,1679442498.6972246,1679442498.6982198,1679442498.6982198,1679442498.6982198,1679442499.2421846,1679442500.8347661,0
617,1679442500.8366826,1679442500.8366826,1679442501.2319195,1679442501.2329168,1679442501.3226132,1679442500.8366826,1679442500.8366826,1679442500.8366826,1679442500.8366826,1679442501.32361,1679442502.8876905,0
618,1679442502.8897827,1679442502.8897827,1679442503.2978857,1679442503.2988825,1679442503.3789062,1679442502.8887699,1679442502.8897827,1679442502.8897827,1679442502.8897827,1679442503.3789062,1679442505.1796684,0
619,1679442505.1817403,1679442505.1817403,1679442505.6285148,1679442505.6295342,1679442505.6922288,1679442505.1806705,1679442505.1817403,1679442505.1817403,1679442505.1817403,1679442505.6922288,1679442507.3651025,0
620,1679442507.3670192,1679442507.3680165,1679442507.8310733,1679442507.8320699,1679442507.9127574,1679442507.3670192,1679442507.3670192,1679442507.3670192,1679442507.3670192,1679442507.9127574,1679442509.5319703,0
621,1679442509.5339584,1679442509.5339584,1679442509.938619,1679442509.939616,1679442510.0184002,1679442509.532966,1679442509.5339584,1679442509.5339584,1679442509.5339584,1679442510.0184002,1679442511.643002,0
622,1679442511.6449053,1679442511.6449053,1679442512.0838997,1679442512.0849535,1679442512.1595874,1679442511.6440003,1679442511.6449053,1679442511.6449053,1679442511.6449053,1679442512.1605852,1679442513.7398424,0
623,1679442513.742834,1679442513.742834,1679442514.2274268,1679442514.229419,1679442514.2969828,1679442513.7418358,1679442513.742834,1679442513.742834,1679442513.742834,1679442514.2969828,1679442515.8855102,0
624,1679442515.8875215,1679442515.8875215,1679442516.4377666,1679442516.4387634,1679442516.5072973,1679442515.886518,1679442515.8875215,1679442515.8875215,1679442515.8875215,1679442516.5072973,1679442518.1118596,0
625,1679442518.1138542,1679442518.1138542,1679442518.5402565,1679442518.5422492,1679442518.6570358,1679442518.1138542,1679442518.1138542,1679442518.1138542,1679442518.1138542,1679442518.6570358,1679442520.3898125,0
626,1679442520.3918056,1679442520.3918056,1679442520.8300111,1679442520.8310308,1679442520.9005835,1679442520.39081,1679442520.3918056,1679442520.3918056,1679442520.3918056,1679442520.9005835,1679442522.5079072,0
627,1679442522.5108986,1679442522.5108986,1679442522.990023,1679442522.991019,1679442523.0627794,1679442522.509901,1679442522.509901,1679442522.509901,1679442522.5108986,1679442523.0637786,1679442524.6643298,0
628,1679442524.6663232,1679442524.6673195,1679442525.1006668,1679442525.1016634,1679442525.2232337,1679442524.6663232,1679442524.6663232,1679442524.6663232,1679442524.6663232,1679442525.2232337,1679442526.8605838,0
629,1679442526.8635757,1679442526.8635757,1679442527.276119,1679442527.2771173,1679442527.3496015,1679442526.8625774,1679442526.8635757,1679442526.8635757,1679442526.8635757,1679442527.3496015,1679442528.8553834,0
630,1679442528.8573,1679442528.8573,1679442529.2948182,1679442529.2948182,1679442529.3735201,1679442528.8563795,1679442528.8573,1679442528.8573,1679442528.8573,1679442529.374517,1679442530.9871376,0
631,1679442530.9891317,1679442530.9891317,1679442531.3851874,1679442531.3861842,1679442531.4548798,1679442530.9881344,1679442530.9891317,1679442530.9891317,1679442530.9891317,1679442531.4548798,1679442533.1645873,0
632,1679442533.1666005,1679442533.1666005,1679442533.5996685,1679442533.6006663,1679442533.694366,1679442533.1655936,1679442533.1666005,1679442533.1666005,1679442533.1666005,1679442533.694366,1679442535.343159,0
633,1679442535.3451543,1679442535.3451543,1679442535.7962248,1679442535.7972214,1679442535.8632653,1679442535.3441567,1679442535.3451543,1679442535.3451543,1679442535.3451543,1679442535.8632653,1679442537.4964902,0
634,1679442537.4984064,1679442537.4984064,1679442537.8930924,1679442537.8930924,1679442537.9636676,1679442537.49741,1679442537.4984064,1679442537.4984064,1679442537.4984064,1679442537.9636676,1679442539.629503,0
635,1679442539.6304984,1679442539.6314964,1679442540.0856223,1679442540.0856223,1679442540.1652915,1679442539.6304984,1679442539.6304984,1679442539.6304984,1679442539.6314964,1679442540.1652915,1679442541.8647692,0
636,1679442541.8666675,1679442541.8666675,1679442542.2941823,1679442542.2961795,1679442542.3700058,1679442541.8657486,1679442541.8666675,1679442541.8666675,1679442541.8666675,1679442542.3700058,1679442544.0415046,0
637,1679442544.0426059,1679442544.0426059,1679442544.462216,1679442544.463211,1679442544.545934,1679442544.0426059,1679442544.0426059,1679442544.0426059,1679442544.0426059,1679442544.545934,1679442546.1119883,0
638,1679442546.1144474,1679442546.1144474,1679442546.5406756,1679442546.5426693,1679442546.6215267,1679442546.1129851,1679442546.1144474,1679442546.1144474,1679442546.1144474,1679442546.6215267,1679442548.2146156,0
639,1679442548.2165222,1679442548.2165222,1679442548.6978233,1679442548.6988401,1679442548.7908595,1679442548.2156138,1679442548.2165222,1679442548.2165222,1679442548.2165222,1679442548.7908595,1679442550.4213693,0
640,1679442550.423364,1679442550.423364,1679442550.8487654,1679442550.8497617,1679442550.9188747,1679442550.4223664,1679442550.423364,1679442550.423364,1679442550.423364,1679442550.9188747,1679442552.5659125,0
641,1679442552.568302,1679442552.568302,1679442553.016642,1679442553.0176485,1679442553.0824296,1679442552.5669096,1679442552.5669096,1679442552.5669096,1679442552.568302,1679442553.0824296,1679442554.7052195,0
642,1679442554.706656,1679442554.706656,1679442555.1775165,1679442555.1784372,1679442555.2522767,1679442554.7052195,1679442554.706656,1679442554.706656,1679442554.706656,1679442555.2522767,1679442556.8851585,0
643,1679442556.8871543,1679442556.8871543,1679442557.2688427,1679442557.2698395,1679442557.3386102,1679442556.8871543,1679442556.8871543,1679442556.8871543,1679442556.8871543,1679442557.3386102,1679442558.8770294,0
644,1679442558.8793156,1679442558.8793156,1679442559.3164742,1679442559.3175573,1679442559.388004,1679442558.8780267,1679442558.8793156,1679442558.8793156,1679442558.8793156,1679442559.388004,1679442560.926563,0
645,1679442560.9285562,1679442560.9285562,1679442561.2973204,1679442561.2983165,1679442561.377582,1679442560.9275596,1679442560.9285562,1679442560.9285562,1679442560.9285562,1679442561.378498,1679442562.8888056,0
646,1679442562.890799,1679442562.8921554,1679442563.2770386,1679442563.2780387,1679442563.3657546,1679442562.890799,1679442562.890799,1679442562.890799,1679442562.8921554,1679442563.3657546,1679442564.9860463,0
647,1679442564.9890804,1679442564.9890804,1679442565.484758,1679442565.4857547,1679442565.5525606,1679442564.9880714,1679442564.9890804,1679442564.9890804,1679442564.9890804,1679442565.5535653,1679442567.121467,0
648,1679442567.1244876,1679442567.1244876,1679442567.528942,1679442567.528942,1679442567.60269,1679442567.1234908,1679442567.1234908,1679442567.1234908,1679442567.1244876,1679442567.60269,1679442569.1523921,0
649,1679442569.154383,1679442569.154383,1679442569.5936792,1679442569.5946763,1679442569.66045,1679442569.1533866,1679442569.154383,1679442569.154383,1679442569.154383,1679442569.6614475,1679442571.1867006,0
650,1679442571.188694,1679442571.1896935,1679442571.6574407,1679442571.658438,1679442571.7371724,1679442571.1876974,1679442571.188694,1679442571.188694,1679442571.188694,1679442571.7371724,1679442573.3296442,0
651,1679442573.332005,1679442573.332005,1679442573.7612612,1679442573.7623503,1679442573.8460817,1679442573.3306415,1679442573.332005,1679442573.332005,1679442573.332005,1679442573.8460817,1679442575.5756068,0
652,1679442575.5768716,1679442575.5768716,1679442576.0432718,1679442576.0442693,1679442576.1210895,1679442575.5756068,1679442575.5768716,1679442575.5768716,1679442575.5768716,1679442576.1210895,1679442577.6938522,0
653,1679442577.695846,1679442577.695846,1679442578.1820264,1679442578.1830232,1679442578.2677386,1679442577.6948497,1679442577.695846,1679442577.695846,1679442577.695846,1679442578.2677386,1679442579.8791413,0
654,1679442579.8812647,1679442579.8812647,1679442580.2942216,1679442580.2952266,1679442580.3861158,1679442579.8801384,1679442579.8812647,1679442579.8812647,1679442579.8812647,1679442580.3871093,1679442581.9871936,0
655,1679442581.989105,1679442581.989105,1679442582.4153643,1679442582.4163613,1679442582.4821389,1679442581.9881878,1679442581.989105,1679442581.989105,1679442581.989105,1679442582.4821389,1679442584.028242,0
656,1679442584.0303285,1679442584.0303285,1679442584.5285752,1679442584.5295715,1679442584.5943594,1679442584.0293233,1679442584.0303285,1679442584.0303285,1679442584.0303285,1679442584.5943594,1679442586.1298277,0
657,1679442586.1318202,1679442586.1328516,1679442586.5887902,1679442586.5897875,1679442586.672323,1679442586.130826,1679442586.1318202,1679442586.1318202,1679442586.1328516,1679442586.672323,1679442588.2859142,0
658,1679442588.2879074,1679442588.2879074,1679442588.7029264,1679442588.7039208,1679442588.7937646,1679442588.2869108,1679442588.2879074,1679442588.2879074,1679442588.2879074,1679442588.7937646,1679442590.3876402,0
659,1679442590.3896344,1679442590.3896344,1679442590.8778064,1679442590.878803,1679442590.953312,1679442590.388637,1679442590.3896344,1679442590.3896344,1679442590.3896344,1679442590.953312,1679442592.572466,0
660,1679442592.5734618,1679442592.5747676,1679442592.9562352,1679442592.958309,1679442593.0395901,1679442592.5734618,1679442592.5734618,1679442592.5734618,1679442592.5747676,1679442593.0395901,1679442594.6696906,0
661,1679442594.6726806,1679442594.6726806,1679442595.0925555,1679442595.0935526,1679442595.1668172,1679442594.671684,1679442594.671684,1679442594.671684,1679442594.6726806,1679442595.1668172,1679442596.8202717,0
662,1679442596.8222637,1679442596.8232608,1679442597.298412,1679442597.299409,1679442597.3650417,1679442596.8222637,1679442596.8222637,1679442596.8222637,1679442596.8232608,1679442597.3650417,1679442599.013366,0
663,1679442599.0163517,1679442599.0163517,1679442599.4399908,1679442599.4409878,1679442599.5176966,1679442599.0153556,1679442599.0163517,1679442599.0163517,1679442599.0163517,1679442599.5176966,1679442601.1658182,0
664,1679442601.1673138,1679442601.1673138,1679442601.6142333,1679442601.615231,1679442601.732497,1679442601.1658182,1679442601.1673138,1679442601.1673138,1679442601.1673138,1679442601.732497,1679442603.319863,0
665,1679442603.3219929,1679442603.3219929,1679442603.7335618,1679442603.7345576,1679442603.795362,1679442603.320982,1679442603.3219929,1679442603.3219929,1679442603.3219929,1679442603.795362,1679442605.4177723,0
666,1679442605.419766,1679442605.4207628,1679442605.8736427,1679442605.874642,1679442605.953295,1679442605.4187694,1679442605.419766,1679442605.419766,1679442605.419766,1679442605.953295,1679442607.5845094,0
667,1679442607.586684,1679442607.586684,1679442608.0126514,1679442608.0136478,1679442608.0962956,1679442607.585507,1679442607.586684,1679442607.586684,1679442607.586684,1679442608.0962956,1679442609.6658702,0
668,1679442609.6678638,1679442609.6678638,1679442610.0555844,1679442610.0566652,1679442610.1522305,1679442609.6668668,1679442609.6678638,1679442609.6678638,1679442609.6678638,1679442610.1522305,1679442611.7406378,0
669,1679442611.742838,1679442611.7438369,1679442612.1531649,1679442612.1541662,1679442612.2255366,1679442611.7416346,1679442611.742838,1679442611.742838,1679442611.742838,1679442612.2255366,1679442613.7854922,0
670,1679442613.7874858,1679442613.7874858,1679442614.2343395,1679442614.2353365,1679442614.3113737,1679442613.7864892,1679442613.7874858,1679442613.7874858,1679442613.7874858,1679442614.3113737,1679442615.9300885,0
671,1679442615.9319994,1679442615.9319994,1679442616.313784,1679442616.3147807,1679442616.3889294,1679442615.9310796,1679442615.9319994,1679442615.9319994,1679442615.9319994,1679442616.3889294,1679442617.9362168,0
672,1679442617.9382095,1679442617.9382095,1679442618.3090675,1679442618.3100643,1679442618.3703256,1679442617.9372141,1679442617.9382095,1679442617.9382095,1679442617.9382095,1679442618.3703256,1679442619.9298584,0
673,1679442619.9312446,1679442619.9312446,1679442620.3713212,1679442620.3723185,1679442620.44842,1679442619.9298584,1679442619.9312446,1679442619.9312446,1679442619.9312446,1679442620.44842,1679442622.0279243,0
674,1679442622.0310972,1679442622.0310972,1679442622.4442499,1679442622.4462433,1679442622.5276897,1679442622.0289211,1679442622.0300581,1679442622.0300581,1679442622.0310972,1679442622.5286894,1679442624.133468,0
675,1679442624.1359167,1679442624.1359167,1679442624.549237,1679442624.549237,1679442624.6130898,1679442624.134465,1679442624.1359167,1679442624.1359167,1679442624.1359167,1679442624.6141067,1679442626.2424872,0
676,1679442626.2444813,1679442626.2444813,1679442626.7168584,1679442626.7179422,1679442626.7859173,1679442626.2434843,1679442626.2434843,1679442626.2434843,1679442626.2444813,1679442626.786913,1679442628.3546162,0
677,1679442628.3566086,1679442628.3566086,1679442628.7295759,1679442628.7305722,1679442628.8317661,1679442628.3556173,1679442628.3566086,1679442628.3566086,1679442628.3566086,1679442628.8317661,1679442630.3736353,0
678,1679442630.3757813,1679442630.3757813,1679442630.796684,1679442630.7977183,1679442630.86538,1679442630.3746324,1679442630.3757813,1679442630.3757813,1679442630.3757813,1679442630.86538,1679442632.3670814,0
679,1679442632.3691177,1679442632.3691177,1679442632.8183331,1679442632.8193355,1679442632.8823652,1679442632.3681006,1679442632.3691177,1679442632.3691177,1679442632.3691177,1679442632.8823652,1679442634.4082954,0
680,1679442634.4105036,1679442634.4105036,1679442634.8421834,1679442634.843199,1679442634.9213054,1679442634.4092922,1679442634.4105036,1679442634.4105036,1679442634.4105036,1679442634.922302,1679442636.404904,0
681,1679442636.4068968,1679442636.4068968,1679442636.8784044,1679442636.879408,1679442636.970058,1679442636.405902,1679442636.4068968,1679442636.4068968,1679442636.4068968,1679442636.9710188,1679442638.486399,0
682,1679442638.4893885,1679442638.4893885,1679442638.9687393,1679442638.9697356,1679442639.0594208,1679442638.4873955,1679442638.4893885,1679442638.4893885,1679442638.4893885,1679442639.0594208,1679442640.567926,0
683,1679442640.5699673,1679442640.5709162,1679442640.9655397,1679442640.9665363,1679442641.0412424,1679442640.5699673,1679442640.5699673,1679442640.5699673,1679442640.5699673,1679442641.0412424,1679442642.6955054,0
684,1679442642.6975062,1679442642.6975062,1679442643.2113674,1679442643.2123642,1679442643.2958913,1679442642.6965063,1679442642.6975062,1679442642.6975062,1679442642.6975062,1679442643.2958913,1679442644.8147635,0
685,1679442644.8166792,1679442644.8166792,1679442645.2304592,1679442645.2324517,1679442645.3140237,1679442644.81576,1679442644.8166792,1679442644.8166792,1679442644.8166792,1679442645.3140237,1679442646.8767467,0
686,1679442646.8787389,1679442646.8797371,1679442647.2941833,1679442647.295183,1679442647.3693416,1679442646.877745,1679442646.8787389,1679442646.8787389,1679442646.8787389,1679442647.3693416,1679442649.0106127,0
687,1679442649.012045,1679442649.012045,1679442649.4374063,1679442649.4374063,1679442649.4987535,1679442649.0106127,1679442649.012045,1679442649.012045,1679442649.012045,1679442649.4987535,1679442651.1317492,0
688,1679442651.1337433,1679442651.1337433,1679442651.5275147,1679442651.5285003,1679442651.6047697,1679442651.1327465,1679442651.1337433,1679442651.1337433,1679442651.1337433,1679442651.6047697,1679442653.2426167,0
689,1679442653.2446103,1679442653.2446103,1679442653.6470606,1679442653.6480577,1679442653.7248218,1679442653.2436132,1679442653.2446103,1679442653.2446103,1679442653.2446103,1679442653.7248218,1679442655.3412435,0
690,1679442655.343336,1679442655.343336,1679442655.8416414,1679442655.8426611,1679442655.9107265,1679442655.3422403,1679442655.343336,1679442655.343336,1679442655.343336,1679442655.9107265,1679442657.4122367,0
691,1679442657.4142306,1679442657.4142306,1679442657.8507044,1679442657.851701,1679442657.9161139,1679442657.4132335,1679442657.4142306,1679442657.4142306,1679442657.4142306,1679442657.917576,1679442659.5337896,0
692,1679442659.535702,1679442659.535702,1679442659.9276726,1679442659.9286642,1679442660.006331,1679442659.534799,1679442659.535702,1679442659.535702,1679442659.535702,1679442660.006331,1679442661.706199,0
693,1679442661.7084007,1679442661.7084007,1679442662.1793773,1679442662.1803746,1679442662.2412558,1679442661.707196,1679442661.7084007,1679442661.7084007,1679442661.7084007,1679442662.2412558,1679442663.8552127,0
694,1679442663.8581986,1679442663.8581986,1679442664.23591,1679442664.23591,1679442664.3017845,1679442663.8572063,1679442663.8581986,1679442663.8581986,1679442663.8581986,1679442664.3017845,1679442665.8154507,0
695,1679442665.817444,1679442665.817444,1679442666.2086143,1679442666.2096114,1679442666.273534,1679442665.8164473,1679442665.817444,1679442665.817444,1679442665.817444,1679442666.273534,1679442667.839742,0
696,1679442667.8419156,1679442667.8419156,1679442668.3390086,1679442668.3400054,1679442668.4400802,1679442667.8407393,1679442667.8419156,1679442667.8419156,1679442667.8419156,1679442668.4400802,1679442670.1182516,0
697,1679442670.1203928,1679442670.1203928,1679442670.5717118,1679442670.5727081,1679442670.6367729,1679442670.119248,1679442670.1203928,1679442670.1203928,1679442670.1203928,1679442670.6367729,1679442672.270067,0
698,1679442672.2720604,1679442672.2720604,1679442672.6836066,1679442672.684608,1679442672.7464106,1679442672.2710645,1679442672.2720604,1679442672.2720604,1679442672.2720604,1679442672.7464106,1679442674.3104744,0
699,1679442674.311476,1679442674.311476,1679442674.7866275,1679442674.7876253,1679442674.8516266,1679442674.311476,1679442674.311476,1679442674.311476,1679442674.311476,1679442674.8516266,1679442676.4514308,0
700,1679442676.4534245,1679442676.454421,1679442676.8613415,1679442676.8623378,1679442676.9489973,1679442676.4524276,1679442676.4534245,1679442676.4534245,1679442676.4534245,1679442676.9489973,1679442678.6274264,0
701,1679442678.6295333,1679442678.6295333,1679442679.1191726,1679442679.1201694,1679442679.1968994,1679442678.6285236,1679442678.6295333,1679442678.6295333,1679442678.6295333,1679442679.1968994,1679442680.758707,0
702,1679442680.7609513,1679442680.7609513,1679442681.2654564,1679442681.2664537,1679442681.3312352,1679442680.7597096,1679442680.7609513,1679442680.7609513,1679442680.7609513,1679442681.3312352,1679442682.956537,0
703,1679442682.9585276,1679442682.9585276,1679442683.3528757,1679442683.353874,1679442683.4176536,1679442682.9575312,1679442682.9585276,1679442682.9585276,1679442682.9585276,1679442683.4176536,1679442685.0500038,0
704,1679442685.0522254,1679442685.0522254,1679442685.5365841,1679442685.5375795,1679442685.6132483,1679442685.0510006,1679442685.0522254,1679442685.0522254,1679442685.0522254,1679442685.6132483,1679442687.2156851,0
705,1679442687.2176018,1679442687.2185974,1679442687.6244411,1679442687.6254375,1679442687.712503,1679442687.2166061,1679442687.2176018,1679442687.2176018,1679442687.2176018,1679442687.712503,1679442689.3816538,0
706,1679442689.3826504,1679442689.3840122,1679442689.810172,1679442689.810172,1679442689.8721657,1679442689.3826504,1679442689.3826504,1679442689.3826504,1679442689.3826504,1679442689.8721657,1679442691.5531478,0
707,1679442691.555133,1679442691.555133,1679442692.033456,1679442692.0344543,1679442692.100223,1679442691.554135,1679442691.555133,1679442691.555133,1679442691.555133,1679442692.100223,1679442693.6409166,0
708,1679442693.6429098,1679442693.6429098,1679442694.0362396,1679442694.0372362,1679442694.1180177,1679442693.6419134,1679442693.6419134,1679442693.6419134,1679442693.6429098,1679442694.1180177,1679442695.7377927,0
709,1679442695.7397869,1679442695.7397869,1679442696.1270697,1679442696.1280665,1679442696.1945498,1679442695.7387896,1679442695.7397869,1679442695.7397869,1679442695.7397869,1679442696.1945498,1679442697.83921,0
710,1679442697.8411257,1679442697.8411257,1679442698.2804265,1679442698.281424,1679442698.358173,1679442697.8402133,1679442697.8411257,1679442697.8411257,1679442697.8411257,1679442698.358173,1679442699.9962656,0
711,1679442699.9987552,1679442699.9987552,1679442700.3763013,1679442700.3772979,1679442700.453546,1679442699.997263,1679442699.9987552,1679442699.9987552,1679442699.9987552,1679442700.4545376,1679442702.1279948,0
712,1679442702.1309843,1679442702.1309843,1679442702.539339,1679442702.5403357,1679442702.6286602,1679442702.129989,1679442702.129989,1679442702.129989,1679442702.1309843,1679442702.6286602,1679442704.2468927,0
713,1679442704.24884,1679442704.24884,1679442704.714144,1679442704.7151423,1679442704.8142734,1679442704.247894,1679442704.24884,1679442704.24884,1679442704.24884,1679442704.8142734,1679442706.5814052,0
714,1679442706.583308,1679442706.5843065,1679442707.0109665,1679442707.0119646,1679442707.0897722,1679442706.582401,1679442706.583308,1679442706.583308,1679442706.583308,1679442707.0897722,1679442708.6998243,0
715,1679442708.7019835,1679442708.7019835,1679442709.241345,1679442709.2423413,1679442709.3086698,1679442708.7008278,1679442708.7019835,1679442708.7019835,1679442708.7019835,1679442709.3086698,1679442710.9164164,0
716,1679442710.91841,1679442710.9195056,1679442711.372586,1679442711.3735797,1679442711.4420733,1679442710.91841,1679442710.91841,1679442710.91841,1679442710.91841,1679442711.4420733,1679442713.0196538,0
717,1679442713.0216463,1679442713.0216463,1679442713.4043648,1679442713.4043648,1679442713.483194,1679442713.0216463,1679442713.0216463,1679442713.0216463,1679442713.0216463,1679442713.483194,1679442715.0659904,0
718,1679442715.0679955,1679442715.0689816,1679442715.4964244,1679442715.4974177,1679442715.5841444,1679442715.066987,1679442715.0679955,1679442715.0679955,1679442715.0679955,1679442715.5841444,1679442717.3104415,0
719,1679442717.3124266,1679442717.3124266,1679442717.773496,1679442717.7744925,1679442717.8487916,1679442717.3114383,1679442717.3124266,1679442717.3124266,1679442717.3124266,1679442717.849789,1679442719.5210848,0
720,1679442719.5229855,1679442719.5229855,1679442719.921255,1679442719.921255,1679442720.0049725,1679442719.5220757,1679442719.5229855,1679442719.5229855,1679442719.5229855,1679442720.0049725,1679442721.736503,0
721,1679442721.7384968,1679442721.7384968,1679442722.1383352,1679442722.139332,1679442722.2109735,1679442721.7375,1679442721.7375,1679442721.7375,1679442721.7384968,1679442722.2109735,1679442723.846446,0
722,1679442723.8494368,1679442723.8494368,1679442724.3926187,1679442724.3946123,1679442724.465941,1679442723.8484428,1679442723.8484428,1679442723.8484428,1679442723.8494368,1679442724.465941,1679442726.124635,0
723,1679442726.1260943,1679442726.1260943,1679442726.5491793,1679442726.5501766,1679442726.6229422,1679442726.124635,1679442726.1260943,1679442726.1260943,1679442726.1260943,1679442726.6239307,1679442728.2676759,0
724,1679442728.269889,1679442728.269889,1679442728.7850616,1679442728.7860577,1679442728.858632,1679442728.2686734,1679442728.269889,1679442728.269889,1679442728.269889,1679442728.858632,1679442730.456468,0
725,1679442730.4585004,1679442730.4585004,1679442730.8653865,1679442730.8664908,1679442730.937986,1679442730.45749,1679442730.4585004,1679442730.4585004,1679442730.4585004,1679442730.9389822,1679442732.5028324,0
726,1679442732.5048351,1679442732.5058322,1679442732.9257169,1679442732.9277103,1679442733.0157275,1679442732.5038357,1679442732.5048351,1679442732.5048351,1679442732.5058322,1679442733.0157275,1679442734.595071,0
727,1679442734.5971,1679442734.5971,1679442735.0590818,1679442735.0600803,1679442735.1257823,1679442734.5960686,1679442734.5971,1679442734.5971,1679442734.5971,1679442735.1257823,1679442736.7401314,0
728,1679442736.743121,1679442736.743121,1679442737.1334703,1679442737.1356363,1679442737.240202,1679442736.7421253,1679442736.743121,1679442736.743121,1679442736.743121,1679442737.240202,1679442738.8703616,0
729,1679442738.8723557,1679442738.8723557,1679442739.3500252,1679442739.3510218,1679442739.4248383,1679442738.8713582,1679442738.8713582,1679442738.8713582,1679442738.8723557,1679442739.4258366,1679442741.1110961,0
730,1679442741.1130874,1679442741.1130874,1679442741.6052663,1679442741.6062634,1679442741.681519,1679442741.1130874,1679442741.1130874,1679442741.1130874,1679442741.1130874,1679442741.681519,1679442743.3077261,0
